"TIME","GEO","NRG_BAL","SIEC","UNIT","Value"
"2017","Germany (until 1990 former territory of the FRG)","Inland consumption - calculated","Solar thermal","Terajoule","28,273.000"
"2017","Germany (until 1990 former territory of the FRG)","Inland consumption - calculated","Primary solid biofuels","Terajoule","518,424.000"
"2017","Germany (until 1990 former territory of the FRG)","Inland consumption - calculated","Biogases","Terajoule","323,250.000"
"2017","Germany (until 1990 former territory of the FRG)","Inland consumption - calculated","Renewable municipal waste","Terajoule","134,686.000"
"2017","Estonia","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2017","Estonia","Inland consumption - calculated","Solar thermal","Terajoule","0.000"
"2017","Estonia","Inland consumption - calculated","Primary solid biofuels","Terajoule","40,398.000"
"2017","Estonia","Inland consumption - calculated","Biogases","Terajoule","540.000"
"2017","Estonia","Inland consumption - calculated","Renewable municipal waste","Terajoule","1,246.479"
"2017","Ireland","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2017","Ireland","Inland consumption - calculated","Solar thermal","Terajoule","529.446"
"2017","Ireland","Inland consumption - calculated","Primary solid biofuels","Terajoule","11,581.280"
"2017","Ireland","Inland consumption - calculated","Biogases","Terajoule","2,321.780"
"2017","Ireland","Inland consumption - calculated","Renewable municipal waste","Terajoule","3,935.201"
"2017","Greece","Inland consumption - calculated","Geothermal","Terajoule","369.700"
"2017","Greece","Inland consumption - calculated","Solar thermal","Terajoule","11,365.000"
"2017","Greece","Inland consumption - calculated","Primary solid biofuels","Terajoule","36,100.000"
"2017","Greece","Inland consumption - calculated","Biogases","Terajoule","4,484.000"
"2017","Greece","Inland consumption - calculated","Renewable municipal waste","Terajoule","0.000"
"2017","Spain","Inland consumption - calculated","Geothermal","Terajoule","8.069"
"2017","Spain","Inland consumption - calculated","Solar thermal","Terajoule","108,670.446"
"2017","Spain","Inland consumption - calculated","Primary solid biofuels","Terajoule","208,487.000"
"2017","Spain","Inland consumption - calculated","Biogases","Terajoule","12,237.000"
"2017","Spain","Inland consumption - calculated","Renewable municipal waste","Terajoule","10,871.500"
"2017","France","Inland consumption - calculated","Geothermal","Terajoule","17,700.185"
"2017","France","Inland consumption - calculated","Solar thermal","Terajoule","7,207.337"
"2017","France","Inland consumption - calculated","Primary solid biofuels","Terajoule","434,249.196"
"2017","France","Inland consumption - calculated","Biogases","Terajoule","33,880.391"
"2017","France","Inland consumption - calculated","Renewable municipal waste","Terajoule","53,345.632"
"2017","Croatia","Inland consumption - calculated","Geothermal","Terajoule","345.100"
"2017","Croatia","Inland consumption - calculated","Solar thermal","Terajoule","538.200"
"2017","Croatia","Inland consumption - calculated","Primary solid biofuels","Terajoule","51,973.200"
"2017","Croatia","Inland consumption - calculated","Biogases","Terajoule","2,671.600"
"2017","Croatia","Inland consumption - calculated","Renewable municipal waste","Terajoule","0.000"
"2017","Italy","Inland consumption - calculated","Geothermal","Terajoule","230,306.799"
"2017","Italy","Inland consumption - calculated","Solar thermal","Terajoule","8,745.962"
"2017","Italy","Inland consumption - calculated","Primary solid biofuels","Terajoule","377,342.389"
"2017","Italy","Inland consumption - calculated","Biogases","Terajoule","79,452.908"
"2017","Italy","Inland consumption - calculated","Renewable municipal waste","Terajoule","35,721.504"
"2017","Cyprus","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2017","Cyprus","Inland consumption - calculated","Solar thermal","Terajoule","2,939.808"
"2017","Cyprus","Inland consumption - calculated","Primary solid biofuels","Terajoule","1,037.166"
"2017","Cyprus","Inland consumption - calculated","Biogases","Terajoule","504.345"
"2017","Cyprus","Inland consumption - calculated","Renewable municipal waste","Terajoule","752.007"
"2017","Latvia","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2017","Latvia","Inland consumption - calculated","Solar thermal","Terajoule","0.000"
"2017","Latvia","Inland consumption - calculated","Primary solid biofuels","Terajoule","59,778.894"
"2017","Latvia","Inland consumption - calculated","Biogases","Terajoule","3,902.011"
"2017","Latvia","Inland consumption - calculated","Renewable municipal waste","Terajoule","844.560"
"2017","Lithuania","Inland consumption - calculated","Geothermal","Terajoule","31.000"
"2017","Lithuania","Inland consumption - calculated","Solar thermal","Terajoule","0.000"
"2017","Lithuania","Inland consumption - calculated","Primary solid biofuels","Terajoule","52,879.000"
"2017","Lithuania","Inland consumption - calculated","Biogases","Terajoule","1,350.000"
"2017","Lithuania","Inland consumption - calculated","Renewable municipal waste","Terajoule","1,228.000"
"2017","Luxembourg","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2017","Luxembourg","Inland consumption - calculated","Solar thermal","Terajoule","91.142"
"2017","Luxembourg","Inland consumption - calculated","Primary solid biofuels","Terajoule","3,207.695"
"2017","Luxembourg","Inland consumption - calculated","Biogases","Terajoule","866.983"
"2017","Luxembourg","Inland consumption - calculated","Renewable municipal waste","Terajoule","588.544"
"2017","Hungary","Inland consumption - calculated","Geothermal","Terajoule","5,590.000"
"2017","Hungary","Inland consumption - calculated","Solar thermal","Terajoule","493.000"
"2017","Hungary","Inland consumption - calculated","Primary solid biofuels","Terajoule","99,547.000"
"2017","Hungary","Inland consumption - calculated","Biogases","Terajoule","4,141.000"
"2017","Hungary","Inland consumption - calculated","Renewable municipal waste","Terajoule","2,766.000"
"2017","Malta","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2017","Malta","Inland consumption - calculated","Solar thermal","Terajoule","208.870"
"2017","Malta","Inland consumption - calculated","Primary solid biofuels","Terajoule","56.710"
"2017","Malta","Inland consumption - calculated","Biogases","Terajoule","77.000"
"2017","Malta","Inland consumption - calculated","Renewable municipal waste","Terajoule","0.000"
"2017","Netherlands","Inland consumption - calculated","Geothermal","Terajoule","3,046.550"
"2017","Netherlands","Inland consumption - calculated","Solar thermal","Terajoule","1,139.000"
"2017","Netherlands","Inland consumption - calculated","Primary solid biofuels","Terajoule","49,977.000"
"2017","Netherlands","Inland consumption - calculated","Biogases","Terajoule","13,508.671"
"2017","Netherlands","Inland consumption - calculated","Renewable municipal waste","Terajoule","40,415.300"
"2017","Austria","Inland consumption - calculated","Geothermal","Terajoule","1,699.624"
"2017","Austria","Inland consumption - calculated","Solar thermal","Terajoule","7,639.128"
"2017","Austria","Inland consumption - calculated","Primary solid biofuels","Terajoule","204,295.481"
"2017","Austria","Inland consumption - calculated","Biogases","Terajoule","13,021.335"
"2017","Austria","Inland consumption - calculated","Renewable municipal waste","Terajoule","7,784.058"
"2017","Poland","Inland consumption - calculated","Geothermal","Terajoule","945.538"
"2017","Poland","Inland consumption - calculated","Solar thermal","Terajoule","2,280.471"
"2017","Poland","Inland consumption - calculated","Primary solid biofuels","Terajoule","263,382.300"
"2017","Poland","Inland consumption - calculated","Biogases","Terajoule","11,738.620"
"2017","Poland","Inland consumption - calculated","Renewable municipal waste","Terajoule","3,870.761"
"2017","Portugal","Inland consumption - calculated","Geothermal","Terajoule","8,329.235"
"2017","Portugal","Inland consumption - calculated","Solar thermal","Terajoule","3,683.031"
"2017","Portugal","Inland consumption - calculated","Primary solid biofuels","Terajoule","101,343.663"
"2017","Portugal","Inland consumption - calculated","Biogases","Terajoule","3,561.284"
"2017","Portugal","Inland consumption - calculated","Renewable municipal waste","Terajoule","4,980.892"
"2017","Romania","Inland consumption - calculated","Geothermal","Terajoule","1,752.052"
"2017","Romania","Inland consumption - calculated","Solar thermal","Terajoule","30.853"
"2017","Romania","Inland consumption - calculated","Primary solid biofuels","Terajoule","152,371.602"
"2017","Romania","Inland consumption - calculated","Biogases","Terajoule","755.471"
"2017","Romania","Inland consumption - calculated","Renewable municipal waste","Terajoule","84.677"
"2017","Slovenia","Inland consumption - calculated","Geothermal","Terajoule","622.124"
"2017","Slovenia","Inland consumption - calculated","Solar thermal","Terajoule","441.451"
"2017","Slovenia","Inland consumption - calculated","Primary solid biofuels","Terajoule","26,319.903"
"2017","Slovenia","Inland consumption - calculated","Biogases","Terajoule","1,076.471"
"2017","Slovenia","Inland consumption - calculated","Renewable municipal waste","Terajoule","0.000"
"2017","Slovakia","Inland consumption - calculated","Geothermal","Terajoule","359.000"
"2017","Slovakia","Inland consumption - calculated","Solar thermal","Terajoule","273.000"
"2017","Slovakia","Inland consumption - calculated","Primary solid biofuels","Terajoule","34,627.000"
"2017","Slovakia","Inland consumption - calculated","Biogases","Terajoule","6,384.000"
"2017","Slovakia","Inland consumption - calculated","Renewable municipal waste","Terajoule","1,194.000"
"2017","Finland","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2017","Finland","Inland consumption - calculated","Solar thermal","Terajoule","75.000"
"2017","Finland","Inland consumption - calculated","Primary solid biofuels","Terajoule","360,447.000"
"2017","Finland","Inland consumption - calculated","Biogases","Terajoule","7,147.000"
"2017","Finland","Inland consumption - calculated","Renewable municipal waste","Terajoule","13,685.000"
"2017","Sweden","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2017","Sweden","Inland consumption - calculated","Solar thermal","Terajoule","464.000"
"2017","Sweden","Inland consumption - calculated","Primary solid biofuels","Terajoule","397,917.000"
"2017","Sweden","Inland consumption - calculated","Biogases","Terajoule","7,445.000"
"2017","Sweden","Inland consumption - calculated","Renewable municipal waste","Terajoule","36,604.000"
"2017","Iceland","Inland consumption - calculated","Geothermal","Terajoule","154,603.000"
"2017","Iceland","Inland consumption - calculated","Solar thermal","Terajoule","0.000"
"2017","Iceland","Inland consumption - calculated","Primary solid biofuels","Terajoule","680.200"
"2017","Iceland","Inland consumption - calculated","Biogases","Terajoule","75.500"
"2017","Iceland","Inland consumption - calculated","Renewable municipal waste","Terajoule","0.000"
"2017","Liechtenstein","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2017","Liechtenstein","Inland consumption - calculated","Solar thermal","Terajoule","0.000"
"2017","Liechtenstein","Inland consumption - calculated","Primary solid biofuels","Terajoule","0.000"
"2017","Liechtenstein","Inland consumption - calculated","Biogases","Terajoule","0.000"
"2017","Liechtenstein","Inland consumption - calculated","Renewable municipal waste","Terajoule","0.000"
"2017","Norway","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2017","Norway","Inland consumption - calculated","Solar thermal","Terajoule","0.000"
"2017","Norway","Inland consumption - calculated","Primary solid biofuels","Terajoule","37,476.000"
"2017","Norway","Inland consumption - calculated","Biogases","Terajoule","1,535.000"
"2017","Norway","Inland consumption - calculated","Renewable municipal waste","Terajoule","8,180.000"
"2017","United Kingdom","Inland consumption - calculated","Geothermal","Terajoule","34.000"
"2017","United Kingdom","Inland consumption - calculated","Solar thermal","Terajoule","2,179.000"
"2017","United Kingdom","Inland consumption - calculated","Primary solid biofuels","Terajoule","279,042.000"
"2017","United Kingdom","Inland consumption - calculated","Biogases","Terajoule","113,933.000"
"2017","United Kingdom","Inland consumption - calculated","Renewable municipal waste","Terajoule","38,359.000"
"2017","Montenegro","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2017","Montenegro","Inland consumption - calculated","Solar thermal","Terajoule","8.000"
"2017","Montenegro","Inland consumption - calculated","Primary solid biofuels","Terajoule","6,822.000"
"2017","Montenegro","Inland consumption - calculated","Biogases","Terajoule","0.000"
"2017","Montenegro","Inland consumption - calculated","Renewable municipal waste","Terajoule","0.000"
"2017","North Macedonia","Inland consumption - calculated","Geothermal","Terajoule","233.545"
"2017","North Macedonia","Inland consumption - calculated","Solar thermal","Terajoule","0.000"
"2017","North Macedonia","Inland consumption - calculated","Primary solid biofuels","Terajoule","9,493.088"
"2017","North Macedonia","Inland consumption - calculated","Biogases","Terajoule","742.340"
"2017","North Macedonia","Inland consumption - calculated","Renewable municipal waste","Terajoule","0.000"
"2017","Albania","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2017","Albania","Inland consumption - calculated","Solar thermal","Terajoule","552.658"
"2017","Albania","Inland consumption - calculated","Primary solid biofuels","Terajoule","6,896.078"
"2017","Albania","Inland consumption - calculated","Biogases","Terajoule","0.000"
"2017","Albania","Inland consumption - calculated","Renewable municipal waste","Terajoule","0.000"
"2017","Serbia","Inland consumption - calculated","Geothermal","Terajoule","221.495"
"2017","Serbia","Inland consumption - calculated","Solar thermal","Terajoule","0.000"
"2017","Serbia","Inland consumption - calculated","Primary solid biofuels","Terajoule","45,216.808"
"2017","Serbia","Inland consumption - calculated","Biogases","Terajoule","723.249"
"2017","Serbia","Inland consumption - calculated","Renewable municipal waste","Terajoule","0.000"
"2017","Turkey","Inland consumption - calculated","Geothermal","Terajoule","298,435.624"
"2017","Turkey","Inland consumption - calculated","Solar thermal","Terajoule","35,294.664"
"2017","Turkey","Inland consumption - calculated","Primary solid biofuels","Terajoule","102,179.781"
"2017","Turkey","Inland consumption - calculated","Biogases","Terajoule","17,568.759"
"2017","Turkey","Inland consumption - calculated","Renewable municipal waste","Terajoule","0.000"
"2017","Bosnia and Herzegovina","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2017","Bosnia and Herzegovina","Inland consumption - calculated","Solar thermal","Terajoule","0.000"
"2017","Bosnia and Herzegovina","Inland consumption - calculated","Primary solid biofuels","Terajoule","20,083.000"
"2017","Bosnia and Herzegovina","Inland consumption - calculated","Biogases","Terajoule","63.000"
"2017","Bosnia and Herzegovina","Inland consumption - calculated","Renewable municipal waste","Terajoule","0.000"
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Inland consumption - calculated","Solar thermal","Terajoule","14.000"
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Inland consumption - calculated","Primary solid biofuels","Terajoule","15,536.411"
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Inland consumption - calculated","Biogases","Terajoule","0.000"
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Inland consumption - calculated","Renewable municipal waste","Terajoule","0.000"
"2017","Moldova","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2017","Moldova","Inland consumption - calculated","Solar thermal","Terajoule","0.000"
"2017","Moldova","Inland consumption - calculated","Primary solid biofuels","Terajoule","31,616.000"
"2017","Moldova","Inland consumption - calculated","Biogases","Terajoule","282.000"
"2017","Moldova","Inland consumption - calculated","Renewable municipal waste","Terajoule","0.000"
"2017","Ukraine","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2017","Ukraine","Inland consumption - calculated","Solar thermal","Terajoule","20.000"
"2017","Ukraine","Inland consumption - calculated","Primary solid biofuels","Terajoule","126,898.000"
"2017","Ukraine","Inland consumption - calculated","Biogases","Terajoule","1,601.000"
"2017","Ukraine","Inland consumption - calculated","Renewable municipal waste","Terajoule","0.000"
"2017","Georgia","Inland consumption - calculated","Geothermal","Terajoule","740.300"
"2017","Georgia","Inland consumption - calculated","Solar thermal","Terajoule","128.200"
"2017","Georgia","Inland consumption - calculated","Primary solid biofuels","Terajoule","15,210.900"
"2017","Georgia","Inland consumption - calculated","Biogases","Terajoule","0.000"
"2017","Georgia","Inland consumption - calculated","Renewable municipal waste","Terajoule","0.000"
"2018","European Union - 27 countries (from 2020)","Inland consumption - calculated","Geothermal","Terajoule","284,078.492"
"2018","European Union - 27 countries (from 2020)","Inland consumption - calculated","Solar thermal","Terajoule","179,916.057"
"2018","European Union - 27 countries (from 2020)","Inland consumption - calculated","Primary solid biofuels","Terajoule","3,985,233.664"
"2018","European Union - 27 countries (from 2020)","Inland consumption - calculated","Biogases","Terajoule","580,303.156"
"2018","European Union - 27 countries (from 2020)","Inland consumption - calculated","Renewable municipal waste","Terajoule","391,391.014"
"2018","Euro area - 19 countries  (from 2015)","Inland consumption - calculated","Geothermal","Terajoule","273,464.969"
"2018","Euro area - 19 countries  (from 2015)","Inland consumption - calculated","Solar thermal","Terajoule","171,376.859"
"2018","Euro area - 19 countries  (from 2015)","Inland consumption - calculated","Primary solid biofuels","Terajoule","2,602,186.356"
"2018","Euro area - 19 countries  (from 2015)","Inland consumption - calculated","Biogases","Terajoule","512,156.509"
"2018","Euro area - 19 countries  (from 2015)","Inland consumption - calculated","Renewable municipal waste","Terajoule","321,714.035"
"2018","Belgium","Inland consumption - calculated","Geothermal","Terajoule","118.200"
"2018","Belgium","Inland consumption - calculated","Solar thermal","Terajoule","1,096.300"
"2018","Belgium","Inland consumption - calculated","Primary solid biofuels","Terajoule","83,211.300"
"2018","Belgium","Inland consumption - calculated","Biogases","Terajoule","9,546.600"
"2018","Belgium","Inland consumption - calculated","Renewable municipal waste","Terajoule","15,947.500"
"2018","Bulgaria","Inland consumption - calculated","Geothermal","Terajoule","1,450.000"
"2018","Bulgaria","Inland consumption - calculated","Solar thermal","Terajoule","1,043.900"
"2018","Bulgaria","Inland consumption - calculated","Primary solid biofuels","Terajoule","60,317.759"
"2018","Bulgaria","Inland consumption - calculated","Biogases","Terajoule","2,244.673"
"2018","Bulgaria","Inland consumption - calculated","Renewable municipal waste","Terajoule","2,415.018"
"2018","Czechia","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2018","Czechia","Inland consumption - calculated","Solar thermal","Terajoule","752.556"
"2018","Czechia","Inland consumption - calculated","Primary solid biofuels","Terajoule","124,801.259"
"2018","Czechia","Inland consumption - calculated","Biogases","Terajoule","25,279.127"
"2018","Czechia","Inland consumption - calculated","Renewable municipal waste","Terajoule","3,668.798"
"2018","Denmark","Inland consumption - calculated","Geothermal","Terajoule","110.108"
"2018","Denmark","Inland consumption - calculated","Solar thermal","Terajoule","2,761.297"
"2018","Denmark","Inland consumption - calculated","Primary solid biofuels","Terajoule","126,951.202"
"2018","Denmark","Inland consumption - calculated","Biogases","Terajoule","13,333.410"
"2018","Denmark","Inland consumption - calculated","Renewable municipal waste","Terajoule","22,272.322"
"2018","Germany (until 1990 former territory of the FRG)","Inland consumption - calculated","Geothermal","Terajoule","12,635.000"
"2018","Germany (until 1990 former territory of the FRG)","Inland consumption - calculated","Solar thermal","Terajoule","31,950.000"
"2018","Germany (until 1990 former territory of the FRG)","Inland consumption - calculated","Primary solid biofuels","Terajoule","534,251.000"
"2018","Germany (until 1990 former territory of the FRG)","Inland consumption - calculated","Biogases","Terajoule","318,527.000"
"2018","Germany (until 1990 former territory of the FRG)","Inland consumption - calculated","Renewable municipal waste","Terajoule","129,889.000"
"2018","Estonia","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2018","Estonia","Inland consumption - calculated","Solar thermal","Terajoule","0.000"
"2018","Estonia","Inland consumption - calculated","Primary solid biofuels","Terajoule","43,355.000"
"2018","Estonia","Inland consumption - calculated","Biogases","Terajoule","571.000"
"2018","Estonia","Inland consumption - calculated","Renewable municipal waste","Terajoule","1,291.000"
"2018","Ireland","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2018","Ireland","Inland consumption - calculated","Solar thermal","Terajoule","567.257"
"2018","Ireland","Inland consumption - calculated","Primary solid biofuels","Terajoule","11,385.799"
"2018","Ireland","Inland consumption - calculated","Biogases","Terajoule","2,108.248"
"2018","Ireland","Inland consumption - calculated","Renewable municipal waste","Terajoule","5,862.644"
"2018","Greece","Inland consumption - calculated","Geothermal","Terajoule","371.000"
"2018","Greece","Inland consumption - calculated","Solar thermal","Terajoule","11,607.000"
"2018","Greece","Inland consumption - calculated","Primary solid biofuels","Terajoule","34,924.500"
"2018","Greece","Inland consumption - calculated","Biogases","Terajoule","4,723.900"
"2018","Greece","Inland consumption - calculated","Renewable municipal waste","Terajoule","0.000"
"2018","Spain","Inland consumption - calculated","Geothermal","Terajoule","8.069"
"2018","Spain","Inland consumption - calculated","Solar thermal","Terajoule","92,587.496"
"2018","Spain","Inland consumption - calculated","Primary solid biofuels","Terajoule","206,908.000"
"2018","Spain","Inland consumption - calculated","Biogases","Terajoule","12,374.000"
"2018","Spain","Inland consumption - calculated","Renewable municipal waste","Terajoule","10,640.000"
"2018","France","Inland consumption - calculated","Geothermal","Terajoule","18,223.455"
"2018","France","Inland consumption - calculated","Solar thermal","Terajoule","7,582.970"
"2018","France","Inland consumption - calculated","Primary solid biofuels","Terajoule","432,076.668"
"2018","France","Inland consumption - calculated","Biogases","Terajoule","36,644.823"
"2018","France","Inland consumption - calculated","Renewable municipal waste","Terajoule","52,867.551"
"2018","Croatia","Inland consumption - calculated","Geothermal","Terajoule","392.200"
"2018","Croatia","Inland consumption - calculated","Solar thermal","Terajoule","583.500"
"2018","Croatia","Inland consumption - calculated","Primary solid biofuels","Terajoule","52,720.530"
"2018","Croatia","Inland consumption - calculated","Biogases","Terajoule","3,081.200"
"2018","Croatia","Inland consumption - calculated","Renewable municipal waste","Terajoule","0.000"
"2018","Italy","Inland consumption - calculated","Geothermal","Terajoule","226,913.897"
"2018","Italy","Inland consumption - calculated","Solar thermal","Terajoule","9,150.878"
"2018","Italy","Inland consumption - calculated","Primary solid biofuels","Terajoule","356,342.932"
"2018","Italy","Inland consumption - calculated","Biogases","Terajoule","79,220.551"
"2018","Italy","Inland consumption - calculated","Renewable municipal waste","Terajoule","35,446.681"
"2018","Cyprus","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2018","Cyprus","Inland consumption - calculated","Solar thermal","Terajoule","3,015.390"
"2018","Cyprus","Inland consumption - calculated","Primary solid biofuels","Terajoule","1,001.328"
"2018","Cyprus","Inland consumption - calculated","Biogases","Terajoule","553.550"
"2018","Cyprus","Inland consumption - calculated","Renewable municipal waste","Terajoule","1,156.736"
"2018","Latvia","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2018","Latvia","Inland consumption - calculated","Solar thermal","Terajoule","0.000"
"2018","Latvia","Inland consumption - calculated","Primary solid biofuels","Terajoule","62,566.634"
"2018","Latvia","Inland consumption - calculated","Biogases","Terajoule","3,643.253"
"2018","Latvia","Inland consumption - calculated","Renewable municipal waste","Terajoule","1,052.590"
"2018","Lithuania","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2018","Lithuania","Inland consumption - calculated","Solar thermal","Terajoule","0.000"
"2018","Lithuania","Inland consumption - calculated","Primary solid biofuels","Terajoule","53,799.000"
"2018","Lithuania","Inland consumption - calculated","Biogases","Terajoule","1,554.000"
"2018","Lithuania","Inland consumption - calculated","Renewable municipal waste","Terajoule","822.000"
"2018","Luxembourg","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2018","Luxembourg","Inland consumption - calculated","Solar thermal","Terajoule","99.516"
"2018","Luxembourg","Inland consumption - calculated","Primary solid biofuels","Terajoule","3,826.578"
"2018","Luxembourg","Inland consumption - calculated","Biogases","Terajoule","915.433"
"2018","Luxembourg","Inland consumption - calculated","Renewable municipal waste","Terajoule","586.524"
"2018","Hungary","Inland consumption - calculated","Geothermal","Terajoule","6,005.000"
"2018","Hungary","Inland consumption - calculated","Solar thermal","Terajoule","527.000"
"2018","Hungary","Inland consumption - calculated","Primary solid biofuels","Terajoule","90,120.000"
"2018","Hungary","Inland consumption - calculated","Biogases","Terajoule","3,916.000"
"2018","Hungary","Inland consumption - calculated","Renewable municipal waste","Terajoule","2,907.000"
"2018","Malta","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2018","Malta","Inland consumption - calculated","Solar thermal","Terajoule","210.620"
"2018","Malta","Inland consumption - calculated","Primary solid biofuels","Terajoule","56.010"
"2018","Malta","Inland consumption - calculated","Biogases","Terajoule","69.834"
"2018","Malta","Inland consumption - calculated","Renewable municipal waste","Terajoule","0.000"
"2018","Netherlands","Inland consumption - calculated","Geothermal","Terajoule","3,730.558"
"2018","Netherlands","Inland consumption - calculated","Solar thermal","Terajoule","1,156.000"
"2018","Netherlands","Inland consumption - calculated","Primary solid biofuels","Terajoule","50,213.277"
"2018","Netherlands","Inland consumption - calculated","Biogases","Terajoule","13,696.226"
"2018","Netherlands","Inland consumption - calculated","Renewable municipal waste","Terajoule","38,656.806"
"2018","Austria","Inland consumption - calculated","Geothermal","Terajoule","1,628.295"
"2018","Austria","Inland consumption - calculated","Solar thermal","Terajoule","7,575.970"
"2018","Austria","Inland consumption - calculated","Primary solid biofuels","Terajoule","193,964.188"
"2018","Austria","Inland consumption - calculated","Biogases","Terajoule","9,504.878"
"2018","Austria","Inland consumption - calculated","Renewable municipal waste","Terajoule","7,631.369"
"2018","Poland","Inland consumption - calculated","Geothermal","Terajoule","991.067"
"2018","Poland","Inland consumption - calculated","Solar thermal","Terajoule","2,383.356"
"2018","Poland","Inland consumption - calculated","Primary solid biofuels","Terajoule","393,301.671"
"2018","Poland","Inland consumption - calculated","Biogases","Terajoule","12,068.301"
"2018","Poland","Inland consumption - calculated","Renewable municipal waste","Terajoule","4,116.754"
"2018","Portugal","Inland consumption - calculated","Geothermal","Terajoule","8,860.932"
"2018","Portugal","Inland consumption - calculated","Solar thermal","Terajoule","3,952.566"
"2018","Portugal","Inland consumption - calculated","Primary solid biofuels","Terajoule","101,712.865"
"2018","Portugal","Inland consumption - calculated","Biogases","Terajoule","3,453.040"
"2018","Portugal","Inland consumption - calculated","Renewable municipal waste","Terajoule","4,628.634"
"2018","Romania","Inland consumption - calculated","Geothermal","Terajoule","1,665.148"
"2018","Romania","Inland consumption - calculated","Solar thermal","Terajoule","30.589"
"2018","Romania","Inland consumption - calculated","Primary solid biofuels","Terajoule","144,971.887"
"2018","Romania","Inland consumption - calculated","Biogases","Terajoule","864.936"
"2018","Romania","Inland consumption - calculated","Renewable municipal waste","Terajoule","85.087"
"2018","Slovenia","Inland consumption - calculated","Geothermal","Terajoule","599.563"
"2018","Slovenia","Inland consumption - calculated","Solar thermal","Terajoule","442.896"
"2018","Slovenia","Inland consumption - calculated","Primary solid biofuels","Terajoule","23,532.277"
"2018","Slovenia","Inland consumption - calculated","Biogases","Terajoule","1,018.173"
"2018","Slovenia","Inland consumption - calculated","Renewable municipal waste","Terajoule","0.000"
"2018","Slovakia","Inland consumption - calculated","Geothermal","Terajoule","376.000"
"2018","Slovakia","Inland consumption - calculated","Solar thermal","Terajoule","299.000"
"2018","Slovakia","Inland consumption - calculated","Primary solid biofuels","Terajoule","37,230.000"
"2018","Slovakia","Inland consumption - calculated","Biogases","Terajoule","6,228.000"
"2018","Slovakia","Inland consumption - calculated","Renewable municipal waste","Terajoule","629.000"
"2018","Finland","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2018","Finland","Inland consumption - calculated","Solar thermal","Terajoule","83.000"
"2018","Finland","Inland consumption - calculated","Primary solid biofuels","Terajoule","371,829.000"
"2018","Finland","Inland consumption - calculated","Biogases","Terajoule","7,804.000"
"2018","Finland","Inland consumption - calculated","Renewable municipal waste","Terajoule","14,606.000"
"2018","Sweden","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2018","Sweden","Inland consumption - calculated","Solar thermal","Terajoule","457.000"
"2018","Sweden","Inland consumption - calculated","Primary solid biofuels","Terajoule","389,863.000"
"2018","Sweden","Inland consumption - calculated","Biogases","Terajoule","7,359.000"
"2018","Sweden","Inland consumption - calculated","Renewable municipal waste","Terajoule","34,212.000"
"2018","Iceland","Inland consumption - calculated","Geothermal","Terajoule","176,630.000"
"2018","Iceland","Inland consumption - calculated","Solar thermal","Terajoule","0.000"
"2018","Iceland","Inland consumption - calculated","Primary solid biofuels","Terajoule","901.867"
"2018","Iceland","Inland consumption - calculated","Biogases","Terajoule","77.969"
"2018","Iceland","Inland consumption - calculated","Renewable municipal waste","Terajoule","0.000"
"2018","Liechtenstein","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2018","Liechtenstein","Inland consumption - calculated","Solar thermal","Terajoule","0.000"
"2018","Liechtenstein","Inland consumption - calculated","Primary solid biofuels","Terajoule","0.000"
"2018","Liechtenstein","Inland consumption - calculated","Biogases","Terajoule","0.000"
"2018","Liechtenstein","Inland consumption - calculated","Renewable municipal waste","Terajoule","0.000"
"2018","Norway","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2018","Norway","Inland consumption - calculated","Solar thermal","Terajoule","0.000"
