TIME,GEO,NRG_BAL,SIEC,UNIT,Value
2014,Greece,Inland consumption - calculated,Geothermal,Terajoule,490.3
2014,Greece,Inland consumption - calculated,Solar thermal,Terajoule,10602
2014,Greece,Inland consumption - calculated,Primary solid biofuels,Terajoule,38947
2014,Greece,Inland consumption - calculated,Biogases,Terajoule,3640
2014,Greece,Inland consumption - calculated,Renewable municipal waste,Terajoule,0
2014,Spain,Inland consumption - calculated,Geothermal,Terajoule,8.1
2014,Spain,Inland consumption - calculated,Solar thermal,Terajoule,99621.3
2014,Spain,Inland consumption - calculated,Primary solid biofuels,Terajoule,220876
2014,Spain,Inland consumption - calculated,Biogases,Terajoule,14791
2014,Spain,Inland consumption - calculated,Renewable municipal waste,Terajoule,8549
2014,France,Inland consumption - calculated,Geothermal,Terajoule,12252.1
2014,France,Inland consumption - calculated,Solar thermal,Terajoule,6444
2014,France,Inland consumption - calculated,Primary solid biofuels,Terajoule,381036.4
2014,France,Inland consumption - calculated,Biogases,Terajoule,25430.6
2014,France,Inland consumption - calculated,Renewable municipal waste,Terajoule,53298.5
2014,Croatia,Inland consumption - calculated,Geothermal,Terajoule,324
2014,Croatia,Inland consumption - calculated,Solar thermal,Terajoule,391
2014,Croatia,Inland consumption - calculated,Primary solid biofuels,Terajoule,45749
2014,Croatia,Inland consumption - calculated,Biogases,Terajoule,1096
2014,Croatia,Inland consumption - calculated,Renewable municipal waste,Terajoule,0
2014,Italy,Inland consumption - calculated,Geothermal,Terajoule,219177
2014,Italy,Inland consumption - calculated,Solar thermal,Terajoule,7519
2014,Italy,Inland consumption - calculated,Primary solid biofuels,Terajoule,337724
2014,Italy,Inland consumption - calculated,Biogases,Terajoule,82105
2014,Italy,Inland consumption - calculated,Renewable municipal waste,Terajoule,35941
2014,Cyprus,Inland consumption - calculated,Geothermal,Terajoule,0
2014,Cyprus,Inland consumption - calculated,Solar thermal,Terajoule,2796
2014,Cyprus,Inland consumption - calculated,Primary solid biofuels,Terajoule,524
2014,Cyprus,Inland consumption - calculated,Biogases,Terajoule,475
2014,Cyprus,Inland consumption - calculated,Renewable municipal waste,Terajoule,161
2014,Latvia,Inland consumption - calculated,Geothermal,Terajoule,0
2014,Latvia,Inland consumption - calculated,Solar thermal,Terajoule,0
2014,Latvia,Inland consumption - calculated,Primary solid biofuels,Terajoule,56020
2014,Latvia,Inland consumption - calculated,Biogases,Terajoule,3136
2014,Latvia,Inland consumption - calculated,Renewable municipal waste,Terajoule,0
2014,Lithuania,Inland consumption - calculated,Geothermal,Terajoule,78
2014,Lithuania,Inland consumption - calculated,Solar thermal,Terajoule,0
2014,Lithuania,Inland consumption - calculated,Primary solid biofuels,Terajoule,45388
2014,Lithuania,Inland consumption - calculated,Biogases,Terajoule,876
2014,Lithuania,Inland consumption - calculated,Renewable municipal waste,Terajoule,477
2014,Luxembourg,Inland consumption - calculated,Geothermal,Terajoule,0
2014,Luxembourg,Inland consumption - calculated,Solar thermal,Terajoule,73.7
