"TIME","GEO","PLANT_TEC","HP_TECH","UNIT","Value"
"2016","Romania","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2016","Romania","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2016","Slovenia","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2016","Slovenia","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2016","Slovenia","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2016","Slovakia","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2016","Slovakia","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2016","Slovakia","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2016","Finland","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2016","Finland","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2016","Finland","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2016","Sweden","Installed thermal capacity","Aerothermal","Megawatt","4,500.000"
"2016","Sweden","Installed thermal capacity","Geothermal","Megawatt","6,170.000"
"2016","Sweden","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2016","Iceland","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2016","Iceland","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2016","Iceland","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2016","Liechtenstein","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2016","Liechtenstein","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2016","Liechtenstein","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2016","Norway","Installed thermal capacity","Aerothermal","Megawatt","4,897.000"
"2016","Norway","Installed thermal capacity","Geothermal","Megawatt","1,498.000"
"2016","Norway","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2016","United Kingdom","Installed thermal capacity","Aerothermal","Megawatt","24,739.547"
"2016","United Kingdom","Installed thermal capacity","Geothermal","Megawatt","671.804"
"2016","United Kingdom","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2016","Montenegro","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2016","Montenegro","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2016","Montenegro","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2016","North Macedonia","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2016","North Macedonia","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2016","North Macedonia","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2016","Albania","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2016","Albania","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2016","Albania","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2016","Serbia","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2016","Serbia","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2016","Serbia","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2016","Turkey","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2016","Turkey","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2016","Turkey","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2016","Bosnia and Herzegovina","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2016","Bosnia and Herzegovina","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2016","Bosnia and Herzegovina","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2016","Moldova","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2016","Moldova","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2016","Moldova","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2016","Ukraine","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2016","Ukraine","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2016","Ukraine","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2016","Georgia","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2016","Georgia","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2016","Georgia","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2017","European Union - 27 countries (from 2020)","Installed thermal capacity","Aerothermal","Megawatt","222,655.096"
"2017","European Union - 27 countries (from 2020)","Installed thermal capacity","Geothermal","Megawatt","15,216.716"
"2017","European Union - 27 countries (from 2020)","Installed thermal capacity","Hydrothermal","Megawatt","1,164.782"
"2017","Euro area - 19 countries  (from 2015)","Installed thermal capacity","Aerothermal","Megawatt","216,273.048"
"2017","Euro area - 19 countries  (from 2015)","Installed thermal capacity","Geothermal","Megawatt","8,022.179"
"2017","Euro area - 19 countries  (from 2015)","Installed thermal capacity","Hydrothermal","Megawatt","1,078.749"
"2017","Belgium","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2017","Belgium","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2017","Belgium","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2017","Bulgaria","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2017","Bulgaria","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2017","Bulgaria","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2017","Czechia","Installed thermal capacity","Aerothermal","Megawatt","1,106.489"
"2017","Czechia","Installed thermal capacity","Geothermal","Megawatt","272.454"
"2017","Czechia","Installed thermal capacity","Hydrothermal","Megawatt","29.863"
"2017","Denmark","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2017","Denmark","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2017","Denmark","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2017","Germany (until 1990 former territory of the FRG)","Installed thermal capacity","Aerothermal","Megawatt","5,345.795"
"2017","Germany (until 1990 former territory of the FRG)","Installed thermal capacity","Geothermal","Megawatt","3,445.932"
"2017","Germany (until 1990 former territory of the FRG)","Installed thermal capacity","Hydrothermal","Megawatt","732.585"
"2017","Estonia","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2017","Estonia","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2017","Estonia","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2017","Ireland","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2017","Ireland","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2017","Ireland","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2017","Greece","Installed thermal capacity","Aerothermal","Megawatt","6,777.743"
"2017","Greece","Installed thermal capacity","Geothermal","Megawatt","148.000"
"2017","Greece","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2017","Spain","Installed thermal capacity","Aerothermal","Megawatt","21,451.875"
"2017","Spain","Installed thermal capacity","Geothermal","Megawatt","145.044"
"2017","Spain","Installed thermal capacity","Hydrothermal","Megawatt","1.640"
"2017","France","Installed thermal capacity","Aerothermal","Megawatt","46,009.212"
"2017","France","Installed thermal capacity","Geothermal","Megawatt","2,291.454"
"2017","France","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2017","Croatia","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2017","Croatia","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2017","Croatia","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2017","Italy","Installed thermal capacity","Aerothermal","Megawatt","125,974.883"
"2017","Italy","Installed thermal capacity","Geothermal","Megawatt","780.433"
"2017","Italy","Installed thermal capacity","Hydrothermal","Megawatt","86.715"
"2017","Cyprus","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2017","Cyprus","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2017","Cyprus","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2017","Latvia","Installed thermal capacity","Aerothermal","Megawatt","1.439"
"2017","Latvia","Installed thermal capacity","Geothermal","Megawatt","2.922"
"2017","Latvia","Installed thermal capacity","Hydrothermal","Megawatt","0.180"
"2017","Lithuania","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2017","Lithuania","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2017","Lithuania","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2017","Luxembourg","Installed thermal capacity","Aerothermal","Megawatt","7.956"
"2017","Luxembourg","Installed thermal capacity","Geothermal","Megawatt","4.486"
"2017","Luxembourg","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2017","Hungary","Installed thermal capacity","Aerothermal","Megawatt","58.000"
"2017","Hungary","Installed thermal capacity","Geothermal","Megawatt","25.000"
"2017","Hungary","Installed thermal capacity","Hydrothermal","Megawatt","10.000"
"2017","Malta","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2017","Malta","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2017","Malta","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2017","Netherlands","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2017","Netherlands","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2017","Netherlands","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2017","Austria","Installed thermal capacity","Aerothermal","Megawatt","1,094.911"
"2017","Austria","Installed thermal capacity","Geothermal","Megawatt","1,203.908"
"2017","Austria","Installed thermal capacity","Hydrothermal","Megawatt","257.629"
"2017","Poland","Installed thermal capacity","Aerothermal","Megawatt","717.559"
"2017","Poland","Installed thermal capacity","Geothermal","Megawatt","727.083"
"2017","Poland","Installed thermal capacity","Hydrothermal","Megawatt","46.170"
"2017","Portugal","Installed thermal capacity","Aerothermal","Megawatt","9,609.234"
"2017","Portugal","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2017","Portugal","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2017","Romania","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2017","Romania","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2017","Romania","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2017","Slovenia","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2017","Slovenia","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2017","Slovenia","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2017","Slovakia","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2017","Slovakia","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2017","Slovakia","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2017","Finland","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2017","Finland","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2017","Finland","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2017","Sweden","Installed thermal capacity","Aerothermal","Megawatt","4,500.000"
"2017","Sweden","Installed thermal capacity","Geothermal","Megawatt","6,170.000"
"2017","Sweden","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2017","Iceland","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2017","Iceland","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2017","Iceland","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2017","Liechtenstein","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2017","Liechtenstein","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2017","Liechtenstein","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2017","Norway","Installed thermal capacity","Aerothermal","Megawatt","5,152.000"
"2017","Norway","Installed thermal capacity","Geothermal","Megawatt","1,572.000"
"2017","Norway","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2017","United Kingdom","Installed thermal capacity","Aerothermal","Megawatt","24,843.445"
"2017","United Kingdom","Installed thermal capacity","Geothermal","Megawatt","546.788"
"2017","United Kingdom","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2017","Montenegro","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2017","Montenegro","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2017","Montenegro","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2017","North Macedonia","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2017","North Macedonia","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2017","North Macedonia","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2017","Albania","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2017","Albania","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2017","Albania","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2017","Serbia","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2017","Serbia","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2017","Serbia","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2017","Turkey","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2017","Turkey","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2017","Turkey","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2017","Bosnia and Herzegovina","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2017","Bosnia and Herzegovina","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2017","Bosnia and Herzegovina","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2017","Moldova","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2017","Moldova","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2017","Moldova","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2017","Ukraine","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2017","Ukraine","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2017","Ukraine","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2017","Georgia","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2017","Georgia","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2017","Georgia","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2018","European Union - 27 countries (from 2020)","Installed thermal capacity","Aerothermal","Megawatt","230,952.208"
"2018","European Union - 27 countries (from 2020)","Installed thermal capacity","Geothermal","Megawatt","15,884.873"
"2018","European Union - 27 countries (from 2020)","Installed thermal capacity","Hydrothermal","Megawatt","1,198.604"
"2018","Euro area - 19 countries  (from 2015)","Installed thermal capacity","Aerothermal","Megawatt","223,764.174"
"2018","Euro area - 19 countries  (from 2015)","Installed thermal capacity","Geothermal","Megawatt","8,293.743"
"2018","Euro area - 19 countries  (from 2015)","Installed thermal capacity","Hydrothermal","Megawatt","1,111.336"
"2018","Belgium","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2018","Belgium","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2018","Belgium","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2018","Bulgaria","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2018","Bulgaria","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2018","Bulgaria","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2018","Czechia","Installed thermal capacity","Aerothermal","Megawatt","1,358.394"
"2018","Czechia","Installed thermal capacity","Geothermal","Megawatt","291.087"
"2018","Czechia","Installed thermal capacity","Hydrothermal","Megawatt","31.041"
"2018","Denmark","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2018","Denmark","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2018","Denmark","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2018","Germany (until 1990 former territory of the FRG)","Installed thermal capacity","Aerothermal","Megawatt","5,973.131"
"2018","Germany (until 1990 former territory of the FRG)","Installed thermal capacity","Geothermal","Megawatt","3,608.621"
"2018","Germany (until 1990 former territory of the FRG)","Installed thermal capacity","Hydrothermal","Megawatt","758.669"
"2018","Estonia","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2018","Estonia","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2018","Estonia","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2018","Ireland","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2018","Ireland","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2018","Ireland","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2018","Greece","Installed thermal capacity","Aerothermal","Megawatt","7,619.000"
"2018","Greece","Installed thermal capacity","Geothermal","Megawatt","148.000"
"2018","Greece","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2018","Spain","Installed thermal capacity","Aerothermal","Megawatt","24,746.454"
"2018","Spain","Installed thermal capacity","Geothermal","Megawatt","162.273"
"2018","Spain","Installed thermal capacity","Hydrothermal","Megawatt","1.856"
"2018","France","Installed thermal capacity","Aerothermal","Megawatt","50,969.224"
"2018","France","Installed thermal capacity","Geothermal","Megawatt","2,275.204"
"2018","France","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2018","Croatia","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2018","Croatia","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2018","Croatia","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2018","Italy","Installed thermal capacity","Aerothermal","Megawatt","123,159.391"
"2018","Italy","Installed thermal capacity","Geothermal","Megawatt","793.123"
"2018","Italy","Installed thermal capacity","Hydrothermal","Megawatt","88.125"
"2018","Cyprus","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2018","Cyprus","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2018","Cyprus","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2018","Latvia","Installed thermal capacity","Aerothermal","Megawatt","1.439"
"2018","Latvia","Installed thermal capacity","Geothermal","Megawatt","2.922"
"2018","Latvia","Installed thermal capacity","Hydrothermal","Megawatt","0.180"
"2018","Lithuania","Installed thermal capacity","Aerothermal","Megawatt","34.430"
"2018","Lithuania","Installed thermal capacity","Geothermal","Megawatt","46.233"
"2018","Lithuania","Installed thermal capacity","Hydrothermal","Megawatt","1.277"
"2018","Luxembourg","Installed thermal capacity","Aerothermal","Megawatt","9.466"
"2018","Luxembourg","Installed thermal capacity","Geothermal","Megawatt","5.515"
"2018","Luxembourg","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2018","Hungary","Installed thermal capacity","Aerothermal","Megawatt","91.000"
"2018","Hungary","Installed thermal capacity","Geothermal","Megawatt","26.000"
"2018","Hungary","Installed thermal capacity","Hydrothermal","Megawatt","10.000"
"2018","Malta","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2018","Malta","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2018","Malta","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2018","Netherlands","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2018","Netherlands","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2018","Netherlands","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2018","Austria","Installed thermal capacity","Aerothermal","Megawatt","1,251.103"
"2018","Austria","Installed thermal capacity","Geothermal","Megawatt","1,251.852"
"2018","Austria","Installed thermal capacity","Hydrothermal","Megawatt","261.229"
"2018","Poland","Installed thermal capacity","Aerothermal","Megawatt","928.640"
"2018","Poland","Installed thermal capacity","Geothermal","Megawatt","804.043"
"2018","Poland","Installed thermal capacity","Hydrothermal","Megawatt","46.227"
"2018","Portugal","Installed thermal capacity","Aerothermal","Megawatt","10,000.536"
"2018","Portugal","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2018","Portugal","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2018","Romania","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2018","Romania","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2018","Romania","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2018","Slovenia","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2018","Slovenia","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2018","Slovenia","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2018","Slovakia","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2018","Slovakia","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2018","Slovakia","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2018","Finland","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2018","Finland","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2018","Finland","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2018","Sweden","Installed thermal capacity","Aerothermal","Megawatt","4,810.000"
"2018","Sweden","Installed thermal capacity","Geothermal","Megawatt","6,470.000"
"2018","Sweden","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2018","Iceland","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2018","Iceland","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2018","Iceland","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2018","Liechtenstein","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2018","Liechtenstein","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2018","Liechtenstein","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2018","Norway","Installed thermal capacity","Aerothermal","Megawatt","5,473.000"
"2018","Norway","Installed thermal capacity","Geothermal","Megawatt","1,682.000"
"2018","Norway","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2018","United Kingdom","Installed thermal capacity","Aerothermal","Megawatt","25,139.513"
"2018","United Kingdom","Installed thermal capacity","Geothermal","Megawatt","569.350"
"2018","United Kingdom","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2018","Montenegro","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2018","Montenegro","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2018","Montenegro","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2018","North Macedonia","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2018","North Macedonia","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2018","North Macedonia","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2018","Albania","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2018","Albania","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2018","Albania","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2018","Serbia","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2018","Serbia","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2018","Serbia","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2018","Turkey","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2018","Turkey","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2018","Turkey","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2018","Bosnia and Herzegovina","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2018","Bosnia and Herzegovina","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2018","Bosnia and Herzegovina","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2018","Moldova","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2018","Moldova","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2018","Moldova","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2018","Ukraine","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2018","Ukraine","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2018","Ukraine","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2018","Georgia","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2018","Georgia","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2018","Georgia","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2019","European Union - 27 countries (from 2020)","Installed thermal capacity","Aerothermal","Megawatt","240,123.540"
"2019","European Union - 27 countries (from 2020)","Installed thermal capacity","Geothermal","Megawatt","16,242.043"
"2019","European Union - 27 countries (from 2020)","Installed thermal capacity","Hydrothermal","Megawatt","1,231.410"
"2019","Euro area - 19 countries  (from 2015)","Installed thermal capacity","Aerothermal","Megawatt","232,285.140"
"2019","Euro area - 19 countries  (from 2015)","Installed thermal capacity","Geothermal","Megawatt","8,515.370"
"2019","Euro area - 19 countries  (from 2015)","Installed thermal capacity","Hydrothermal","Megawatt","1,143.999"
"2019","Belgium","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2019","Belgium","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2019","Belgium","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2019","Bulgaria","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2019","Bulgaria","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2019","Bulgaria","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2019","Czechia","Installed thermal capacity","Aerothermal","Megawatt","1,662.477"
"2019","Czechia","Installed thermal capacity","Geothermal","Megawatt","306.442"
"2019","Czechia","Installed thermal capacity","Hydrothermal","Megawatt","32.222"
"2019","Denmark","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2019","Denmark","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2019","Denmark","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2019","Germany (until 1990 former territory of the FRG)","Installed thermal capacity","Aerothermal","Megawatt","6,650.004"
"2019","Germany (until 1990 former territory of the FRG)","Installed thermal capacity","Geothermal","Megawatt","3,750.023"
"2019","Germany (until 1990 former territory of the FRG)","Installed thermal capacity","Hydrothermal","Megawatt","772.368"
"2019","Estonia","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2019","Estonia","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2019","Estonia","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2019","Ireland","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2019","Ireland","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2019","Ireland","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2019","Greece","Installed thermal capacity","Aerothermal","Megawatt","8,419.000"
"2019","Greece","Installed thermal capacity","Geothermal","Megawatt","175.000"
"2019","Greece","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2019","Spain","Installed thermal capacity","Aerothermal","Megawatt","27,914.925"
"2019","Spain","Installed thermal capacity","Geothermal","Megawatt","167.365"
"2019","Spain","Installed thermal capacity","Hydrothermal","Megawatt","1.856"
"2019","France","Installed thermal capacity","Aerothermal","Megawatt","57,846.284"
"2019","France","Installed thermal capacity","Geothermal","Megawatt","2,253.492"
"2019","France","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2019","Croatia","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2019","Croatia","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2019","Croatia","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2019","Italy","Installed thermal capacity","Aerothermal","Megawatt","118,759.122"
"2019","Italy","Installed thermal capacity","Geothermal","Megawatt","812.987"
"2019","Italy","Installed thermal capacity","Hydrothermal","Megawatt","90.332"
