TIME,GEO,SIEC,PLANT_TEC,UNIT,Value,rank
2016,Germany,Solar,Net maximum electrical capacity,Megawatt,40679,0
2016,Germany,Solar,Net maximum electrical capacity,Megawatt,40679,1
2016,Germany,Solar,Net maximum electrical capacity,Megawatt,40679,2
2016,Germany,Solar,Net maximum electrical capacity,Megawatt,40679,3
2016,Germany,Solar,Net maximum electrical capacity,Megawatt,40679,4
2016,Germany,Solar,Net maximum electrical capacity,Megawatt,40679,5
2016,Germany,Solar,Net maximum electrical capacity,Megawatt,40679,6
2016,Germany,Solar,Net maximum electrical capacity,Megawatt,40679,7
2016,Germany,Solar,Net maximum electrical capacity,Megawatt,40679,8
2016,Germany,Solar,Net maximum electrical capacity,Megawatt,40679,9
2016,Germany,Solar,Net maximum electrical capacity,Megawatt,40679,10
2016,Germany,Solar,Net maximum electrical capacity,Megawatt,40679,11
2016,Germany,Solar,Net maximum electrical capacity,Megawatt,40679,12
2016,Germany,Solid Biofuels,Net maximum electrical capacity,Megawatt,1600,0
2016,Estonia,Hydro,Net maximum electrical capacity,Megawatt,6,0
2016,Estonia,Wind,Net maximum electrical capacity,Megawatt,310,0
2016,Estonia,Solar,Net maximum electrical capacity,Megawatt,10,0
2016,Estonia,Solid Biofuels,Net maximum electrical capacity,Megawatt,165,0
2016,Ireland,Hydro,Net maximum electrical capacity,Megawatt,529,0
2016,Ireland,Wind,Net maximum electrical capacity,Megawatt,2801.65,0
2016,Ireland,Solar,Net maximum electrical capacity,Megawatt,5.93,0
2016,Ireland,Solid Biofuels,Net maximum electrical capacity,Megawatt,5.45,0
2016,Greece,Hydro,Net maximum electrical capacity,Megawatt,3392,0
2016,Greece,Wind,Net maximum electrical capacity,Megawatt,2370,0
2016,Greece,Solar,Net maximum electrical capacity,Megawatt,2604,0
2016,Greece,Solid Biofuels,Net maximum electrical capacity,Megawatt,2,0
2016,Spain,Hydro,Net maximum electrical capacity,Megawatt,20080,0
2016,Spain,Hydro,Net maximum electrical capacity,Megawatt,20080,1
2016,Spain,Hydro,Net maximum electrical capacity,Megawatt,20080,2
2016,Spain,Hydro,Net maximum electrical capacity,Megawatt,20080,3
2016,Spain,Hydro,Net maximum electrical capacity,Megawatt,20080,4
2016,Spain,Hydro,Net maximum electrical capacity,Megawatt,20080,5
2016,Spain,Wind,Net maximum electrical capacity,Megawatt,22990,0
2016,Spain,Wind,Net maximum electrical capacity,Megawatt,22990,1
2016,Spain,Wind,Net maximum electrical capacity,Megawatt,22990,2
2016,Spain,Wind,Net maximum electrical capacity,Megawatt,22990,3
2016,Spain,Wind,Net maximum electrical capacity,Megawatt,22990,4
2016,Spain,Wind,Net maximum electrical capacity,Megawatt,22990,5
2016,Spain,Wind,Net maximum electrical capacity,Megawatt,22990,6
2016,Spain,Solar,Net maximum electrical capacity,Megawatt,7017.06,0
2016,Spain,Solar,Net maximum electrical capacity,Megawatt,7017.06,1
2016,Spain,Solid Biofuels,Net maximum electrical capacity,Megawatt,672.44,0
2016,France,Hydro,Net maximum electrical capacity,Megawatt,25620.85,0
2016,France,Hydro,Net maximum electrical capacity,Megawatt,25620.85,1
2016,France,Hydro,Net maximum electrical capacity,Megawatt,25620.85,2
2016,France,Hydro,Net maximum electrical capacity,Megawatt,25620.85,3
2016,France,Hydro,Net maximum electrical capacity,Megawatt,25620.85,4
2016,France,Hydro,Net maximum electrical capacity,Megawatt,25620.85,5
2016,France,Hydro,Net maximum electrical capacity,Megawatt,25620.85,6
2016,France,Hydro,Net maximum electrical capacity,Megawatt,25620.85,7
2016,France,Wind,Net maximum electrical capacity,Megawatt,11566.56,0
2016,France,Wind,Net maximum electrical capacity,Megawatt,11566.56,1
2016,France,Wind,Net maximum electrical capacity,Megawatt,11566.56,2
2016,France,Solar,Net maximum electrical capacity,Megawatt,7702.08,0
2016,France,Solar,Net maximum electrical capacity,Megawatt,7702.08,1
2016,France,Solid Biofuels,Net maximum electrical capacity,Megawatt,610.34,0
2016,Croatia,Hydro,Net maximum electrical capacity,Megawatt,2192.1,0
2016,Croatia,Wind,Net maximum electrical capacity,Megawatt,483,0
2016,Croatia,Solar,Net maximum electrical capacity,Megawatt,55.8,0
2016,Croatia,Solid Biofuels,Net maximum electrical capacity,Megawatt,26,0
2016,Italy,Hydro,Net maximum electrical capacity,Megawatt,22298,0
2016,Italy,Hydro,Net maximum electrical capacity,Megawatt,22298,1
2016,Italy,Hydro,Net maximum electrical capacity,Megawatt,22298,2
2016,Italy,Hydro,Net maximum electrical capacity,Megawatt,22298,3
2016,Italy,Hydro,Net maximum electrical capacity,Megawatt,22298,4
2016,Italy,Hydro,Net maximum electrical capacity,Megawatt,22298,5
2016,Italy,Hydro,Net maximum electrical capacity,Megawatt,22298,6
2016,Italy,Wind,Net maximum electrical capacity,Megawatt,9384,0
2016,Italy,Wind,Net maximum electrical capacity,Megawatt,9384,1
2016,Italy,Wind,Net maximum electrical capacity,Megawatt,9384,2
2016,Italy,Solar,Net maximum electrical capacity,Megawatt,19283,0
2016,Italy,Solar,Net maximum electrical capacity,Megawatt,19283,1
2016,Italy,Solar,Net maximum electrical capacity,Megawatt,19283,2
2016,Italy,Solar,Net maximum electrical capacity,Megawatt,19283,3
2016,Italy,Solar,Net maximum electrical capacity,Megawatt,19283,4
2016,Italy,Solar,Net maximum electrical capacity,Megawatt,19283,5
2016,Italy,Solid Biofuels,Net maximum electrical capacity,Megawatt,685,0
2016,Cyprus,Hydro,Net maximum electrical capacity,Megawatt,0,0
2016,Cyprus,Wind,Net maximum electrical capacity,Megawatt,157.73,0
2016,Cyprus,Solar,Net maximum electrical capacity,Megawatt,84,0
2016,Cyprus,Solid Biofuels,Net maximum electrical capacity,Megawatt,0,0
2016,Latvia,Hydro,Net maximum electrical capacity,Megawatt,1564.2,0
2016,Latvia,Wind,Net maximum electrical capacity,Megawatt,69.91,0
2016,Latvia,Solar,Net maximum electrical capacity,Megawatt,0.69,0
2016,Latvia,Solid Biofuels,Net maximum electrical capacity,Megawatt,81,0
2016,Lithuania,Hydro,Net maximum electrical capacity,Megawatt,877,0
2016,Lithuania,Wind,Net maximum electrical capacity,Megawatt,509,0
2016,Lithuania,Solar,Net maximum electrical capacity,Megawatt,70,0
2016,Lithuania,Solid Biofuels,Net maximum electrical capacity,Megawatt,39,0
2016,Luxembourg,Hydro,Net maximum electrical capacity,Megawatt,1330.32,0
2016,Luxembourg,Wind,Net maximum electrical capacity,Megawatt,119.69,0
2016,Luxembourg,Solar,Net maximum electrical capacity,Megawatt,121.9,0
2016,Luxembourg,Solid Biofuels,Net maximum electrical capacity,Megawatt,3.92,0
2016,Hungary,Hydro,Net maximum electrical capacity,Megawatt,57,0
2016,Hungary,Wind,Net maximum electrical capacity,Megawatt,329,0
2016,Hungary,Solar,Net maximum electrical capacity,Megawatt,235,0
2016,Hungary,Solid Biofuels,Net maximum electrical capacity,Megawatt,322,0
2016,Malta,Hydro,Net maximum electrical capacity,Megawatt,0,0
2016,Malta,Wind,Net maximum electrical capacity,Megawatt,0.1,0
2016,Malta,Solar,Net maximum electrical capacity,Megawatt,93.6,0
2016,Malta,Solid Biofuels,Net maximum electrical capacity,Megawatt,0,0
2016,Netherlands,Hydro,Net maximum electrical capacity,Megawatt,37,0
2016,Netherlands,Wind,Net maximum electrical capacity,Megawatt,4257,0
2016,Netherlands,Solar,Net maximum electrical capacity,Megawatt,2135,0
2016,Netherlands,Solid Biofuels,Net maximum electrical capacity,Megawatt,223.01,0
2016,Austria,Hydro,Net maximum electrical capacity,Megawatt,14116.31,0
2016,Austria,Hydro,Net maximum electrical capacity,Megawatt,14116.31,1
2016,Austria,Hydro,Net maximum electrical capacity,Megawatt,14116.31,2
2016,Austria,Hydro,Net maximum electrical capacity,Megawatt,14116.31,3
2016,Austria,Wind,Net maximum electrical capacity,Megawatt,2730,0
2016,Austria,Solar,Net maximum electrical capacity,Megawatt,1096.02,0
2016,Austria,Solid Biofuels,Net maximum electrical capacity,Megawatt,916.7,0
2016,Poland,Hydro,Net maximum electrical capacity,Megawatt,2385,0
2016,Poland,Wind,Net maximum electrical capacity,Megawatt,5747,0
2016,Poland,Solar,Net maximum electrical capacity,Megawatt,187.25,0
2016,Poland,Solid Biofuels,Net maximum electrical capacity,Megawatt,727,0
2016,Portugal,Hydro,Net maximum electrical capacity,Megawatt,6960,0
2016,Portugal,Hydro,Net maximum electrical capacity,Megawatt,6960,1
2016,Portugal,Wind,Net maximum electrical capacity,Megawatt,5124.1,0
2016,Portugal,Solar,Net maximum electrical capacity,Megawatt,512.82,0
2016,Portugal,Solid Biofuels,Net maximum electrical capacity,Megawatt,477,0
2016,Romania,Hydro,Net maximum electrical capacity,Megawatt,6734,0
2016,Romania,Hydro,Net maximum electrical capacity,Megawatt,6734,1
2016,Romania,Wind,Net maximum electrical capacity,Megawatt,3025,0
2016,Romania,Solar,Net maximum electrical capacity,Megawatt,1372,0
2016,Romania,Solid Biofuels,Net maximum electrical capacity,Megawatt,107,0
2016,Slovenia,Hydro,Net maximum electrical capacity,Megawatt,1293,0
2016,Slovenia,Wind,Net maximum electrical capacity,Megawatt,3,0
2016,Slovenia,Solar,Net maximum electrical capacity,Megawatt,233,0
2016,Slovenia,Solid Biofuels,Net maximum electrical capacity,Megawatt,30,0
2016,Slovakia,Hydro,Net maximum electrical capacity,Megawatt,2524,0
2016,Slovakia,Wind,Net maximum electrical capacity,Megawatt,3,0
2016,Slovakia,Solar,Net maximum electrical capacity,Megawatt,533,0
2016,Slovakia,Solid Biofuels,Net maximum electrical capacity,Megawatt,150,0
2016,Finland,Hydro,Net maximum electrical capacity,Megawatt,3133,0
2016,Finland,Wind,Net maximum electrical capacity,Megawatt,1565,0
2016,Finland,Solar,Net maximum electrical capacity,Megawatt,39,0
2016,Finland,Solid Biofuels,Net maximum electrical capacity,Megawatt,1747,0
2016,Sweden,Hydro,Net maximum electrical capacity,Megawatt,16466,0
2016,Sweden,Hydro,Net maximum electrical capacity,Megawatt,16466,1
2016,Sweden,Hydro,Net maximum electrical capacity,Megawatt,16466,2
2016,Sweden,Hydro,Net maximum electrical capacity,Megawatt,16466,3
2016,Sweden,Hydro,Net maximum electrical capacity,Megawatt,16466,4
2016,Sweden,Wind,Net maximum electrical capacity,Megawatt,6435,0
2016,Sweden,Wind,Net maximum electrical capacity,Megawatt,6435,1
2016,Sweden,Solar,Net maximum electrical capacity,Megawatt,153,0
2016,Sweden,Solid Biofuels,Net maximum electrical capacity,Megawatt,3769,0
2016,United Kingdom,Hydro,Net maximum electrical capacity,Megawatt,4733,0
2016,United Kingdom,Wind,Net maximum electrical capacity,Megawatt,16125.94,0
2016,United Kingdom,Wind,Net maximum electrical capacity,Megawatt,16125.94,1
2016,United Kingdom,Wind,Net maximum electrical capacity,Megawatt,16125.94,2
2016,United Kingdom,Wind,Net maximum electrical capacity,Megawatt,16125.94,3
2016,United Kingdom,Wind,Net maximum electrical capacity,Megawatt,16125.94,4
2016,United Kingdom,Solar,Net maximum electrical capacity,Megawatt,11914,0
2016,United Kingdom,Solar,Net maximum electrical capacity,Megawatt,11914,1
2016,United Kingdom,Solar,Net maximum electrical capacity,Megawatt,11914,2
2016,United Kingdom,Solid Biofuels,Net maximum electrical capacity,Megawatt,2962.87,0
2017,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,150365.11,0
2017,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,150365.11,1
2017,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,150365.11,2
2017,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,150365.11,3
2017,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,150365.11,4
2017,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,150365.11,5
2017,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,150365.11,6
2017,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,150365.11,7
2017,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,150365.11,8
2017,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,150365.11,9
2017,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,150365.11,10
2017,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,150365.11,11
2017,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,150365.11,12
2017,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,150365.11,13
2017,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,150365.11,14
2017,European Union - 27 countries (from 2020),Wind,Net maximum electrical capacity,Megawatt,148920.39,0
2017,European Union - 27 countries (from 2020),Wind,Net maximum electrical capacity,Megawatt,148920.39,1
2017,European Union - 27 countries (from 2020),Wind,Net maximum electrical capacity,Megawatt,148920.39,2
2017,European Union - 27 countries (from 2020),Wind,Net maximum electrical capacity,Megawatt,148920.39,3
2017,European Union - 27 countries (from 2020),Wind,Net maximum electrical capacity,Megawatt,148920.39,4
2017,European Union - 27 countries (from 2020),Wind,Net maximum electrical capacity,Megawatt,148920.39,5
2017,European Union - 27 countries (from 2020),Wind,Net maximum electrical capacity,Megawatt,148920.39,6
2017,European Union - 27 countries (from 2020),Wind,Net maximum electrical capacity,Megawatt,148920.39,7
2017,European Union - 27 countries (from 2020),Wind,Net maximum electrical capacity,Megawatt,148920.39,8
2017,European Union - 27 countries (from 2020),Wind,Net maximum electrical capacity,Megawatt,148920.39,9
2017,European Union - 27 countries (from 2020),Wind,Net maximum electrical capacity,Megawatt,148920.39,10
2017,European Union - 27 countries (from 2020),Wind,Net maximum electrical capacity,Megawatt,148920.39,11
2017,European Union - 27 countries (from 2020),Wind,Net maximum electrical capacity,Megawatt,148920.39,12
2017,European Union - 27 countries (from 2020),Wind,Net maximum electrical capacity,Megawatt,148920.39,13
2017,European Union - 27 countries (from 2020),Solar,Net maximum electrical capacity,Megawatt,96231.81,0
2017,European Union - 27 countries (from 2020),Solar,Net maximum electrical capacity,Megawatt,96231.81,1
2017,European Union - 27 countries (from 2020),Solar,Net maximum electrical capacity,Megawatt,96231.81,2
2017,European Union - 27 countries (from 2020),Solar,Net maximum electrical capacity,Megawatt,96231.81,3
2017,European Union - 27 countries (from 2020),Solar,Net maximum electrical capacity,Megawatt,96231.81,4
2017,European Union - 27 countries (from 2020),Solar,Net maximum electrical capacity,Megawatt,96231.81,5
2017,European Union - 27 countries (from 2020),Solar,Net maximum electrical capacity,Megawatt,96231.81,6
2017,European Union - 27 countries (from 2020),Solar,Net maximum electrical capacity,Megawatt,96231.81,7
2017,European Union - 27 countries (from 2020),Solar,Net maximum electrical capacity,Megawatt,96231.81,8
2017,European Union - 27 countries (from 2020),Solid Biofuels,Net maximum electrical capacity,Megawatt,15037.22,0
2017,Euro area - 19 countries  (from 2015),Hydro,Net maximum electrical capacity,Megawatt,116887.72,0
2017,Euro area - 19 countries  (from 2015),Hydro,Net maximum electrical capacity,Megawatt,116887.72,1
2017,Euro area - 19 countries  (from 2015),Hydro,Net maximum electrical capacity,Megawatt,116887.72,2
2017,Euro area - 19 countries  (from 2015),Hydro,Net maximum electrical capacity,Megawatt,116887.72,3
2017,Euro area - 19 countries  (from 2015),Hydro,Net maximum electrical capacity,Megawatt,116887.72,4
2017,Euro area - 19 countries  (from 2015),Hydro,Net maximum electrical capacity,Megawatt,116887.72,5
2017,Euro area - 19 countries  (from 2015),Hydro,Net maximum electrical capacity,Megawatt,116887.72,6
2017,Euro area - 19 countries  (from 2015),Hydro,Net maximum electrical capacity,Megawatt,116887.72,7
2017,Euro area - 19 countries  (from 2015),Hydro,Net maximum electrical capacity,Megawatt,116887.72,8
2017,Euro area - 19 countries  (from 2015),Hydro,Net maximum electrical capacity,Megawatt,116887.72,9
2017,Euro area - 19 countries  (from 2015),Hydro,Net maximum electrical capacity,Megawatt,116887.72,10
2017,Euro area - 19 countries  (from 2015),Wind,Net maximum electrical capacity,Megawatt,126119.59,0
2017,Euro area - 19 countries  (from 2015),Wind,Net maximum electrical capacity,Megawatt,126119.59,1
2017,Euro area - 19 countries  (from 2015),Wind,Net maximum electrical capacity,Megawatt,126119.59,2
2017,Euro area - 19 countries  (from 2015),Wind,Net maximum electrical capacity,Megawatt,126119.59,3
2017,Euro area - 19 countries  (from 2015),Wind,Net maximum electrical capacity,Megawatt,126119.59,4
2017,Euro area - 19 countries  (from 2015),Wind,Net maximum electrical capacity,Megawatt,126119.59,5
2017,Euro area - 19 countries  (from 2015),Wind,Net maximum electrical capacity,Megawatt,126119.59,6
2017,Euro area - 19 countries  (from 2015),Wind,Net maximum electrical capacity,Megawatt,126119.59,7
2017,Euro area - 19 countries  (from 2015),Wind,Net maximum electrical capacity,Megawatt,126119.59,8
2017,Euro area - 19 countries  (from 2015),Wind,Net maximum electrical capacity,Megawatt,126119.59,9
2017,Euro area - 19 countries  (from 2015),Wind,Net maximum electrical capacity,Megawatt,126119.59,10
2017,Euro area - 19 countries  (from 2015),Wind,Net maximum electrical capacity,Megawatt,126119.59,11
2017,Euro area - 19 countries  (from 2015),Solar,Net maximum electrical capacity,Megawatt,89911.1,0
2017,Euro area - 19 countries  (from 2015),Solar,Net maximum electrical capacity,Megawatt,89911.1,1
2017,Euro area - 19 countries  (from 2015),Solar,Net maximum electrical capacity,Megawatt,89911.1,2
2017,Euro area - 19 countries  (from 2015),Solar,Net maximum electrical capacity,Megawatt,89911.1,3
2017,Euro area - 19 countries  (from 2015),Solar,Net maximum electrical capacity,Megawatt,89911.1,4
2017,Euro area - 19 countries  (from 2015),Solar,Net maximum electrical capacity,Megawatt,89911.1,5
2017,Euro area - 19 countries  (from 2015),Solar,Net maximum electrical capacity,Megawatt,89911.1,6
2017,Euro area - 19 countries  (from 2015),Solar,Net maximum electrical capacity,Megawatt,89911.1,7
2017,Euro area - 19 countries  (from 2015),Solid Biofuels,Net maximum electrical capacity,Megawatt,8149.34,0
2017,Belgium,Hydro,Net maximum electrical capacity,Megawatt,1417.1,0
2017,Belgium,Wind,Net maximum electrical capacity,Megawatt,2787.5,0
2017,Belgium,Solar,Net maximum electrical capacity,Megawatt,3620.6,0
2017,Belgium,Solid Biofuels,Net maximum electrical capacity,Megawatt,559.2,0
2017,Bulgaria,Hydro,Net maximum electrical capacity,Megawatt,3371.55,0
2017,Bulgaria,Wind,Net maximum electrical capacity,Megawatt,698.39,0
2017,Bulgaria,Solar,Net maximum electrical capacity,Megawatt,1035.57,0
2017,Bulgaria,Solid Biofuels,Net maximum electrical capacity,Megawatt,22.97,0
2017,Czechia,Hydro,Net maximum electrical capacity,Megawatt,2264.7,0
2017,Czechia,Wind,Net maximum electrical capacity,Megawatt,308.21,0
2017,Czechia,Solar,Net maximum electrical capacity,Megawatt,2069.5,0
2017,Czechia,Solid Biofuels,Net maximum electrical capacity,Megawatt,402,0
2017,Denmark,Hydro,Net maximum electrical capacity,Megawatt,7.15,0
2017,Denmark,Wind,Net maximum electrical capacity,Megawatt,5488.95,0
2017,Denmark,Solar,Net maximum electrical capacity,Megawatt,906.35,0
2017,Denmark,Solid Biofuels,Net maximum electrical capacity,Megawatt,1501.26,0
2017,Germany,Hydro,Net maximum electrical capacity,Megawatt,11120,0
2017,Germany,Hydro,Net maximum electrical capacity,Megawatt,11120,1
2017,Germany,Hydro,Net maximum electrical capacity,Megawatt,11120,2
2017,Germany,Wind,Net maximum electrical capacity,Megawatt,55580,0
2017,Germany,Wind,Net maximum electrical capacity,Megawatt,55580,1
2017,Germany,Wind,Net maximum electrical capacity,Megawatt,55580,2
2017,Germany,Wind,Net maximum electrical capacity,Megawatt,55580,3
2017,Germany,Wind,Net maximum electrical capacity,Megawatt,55580,4
2017,Germany,Wind,Net maximum electrical capacity,Megawatt,55580,5
2017,Germany,Wind,Net maximum electrical capacity,Megawatt,55580,6
2017,Germany,Wind,Net maximum electrical capacity,Megawatt,55580,7
2017,Germany,Wind,Net maximum electrical capacity,Megawatt,55580,8
2017,Germany,Wind,Net maximum electrical capacity,Megawatt,55580,9
2017,Germany,Wind,Net maximum electrical capacity,Megawatt,55580,10
2017,Germany,Wind,Net maximum electrical capacity,Megawatt,55580,11
2017,Germany,Wind,Net maximum electrical capacity,Megawatt,55580,12
2017,Germany,Wind,Net maximum electrical capacity,Megawatt,55580,13
2017,Germany,Wind,Net maximum electrical capacity,Megawatt,55580,14
2017,Germany,Wind,Net maximum electrical capacity,Megawatt,55580,15
2017,Germany,Wind,Net maximum electrical capacity,Megawatt,55580,16
2017,Germany,Wind,Net maximum electrical capacity,Megawatt,55580,17
2017,Germany,Solar,Net maximum electrical capacity,Megawatt,42293,0
2017,Germany,Solar,Net maximum electrical capacity,Megawatt,42293,1
2017,Germany,Solar,Net maximum electrical capacity,Megawatt,42293,2
2017,Germany,Solar,Net maximum electrical capacity,Megawatt,42293,3
2017,Germany,Solar,Net maximum electrical capacity,Megawatt,42293,4
2017,Germany,Solar,Net maximum electrical capacity,Megawatt,42293,5
2017,Germany,Solar,Net maximum electrical capacity,Megawatt,42293,6
2017,Germany,Solar,Net maximum electrical capacity,Megawatt,42293,7
2017,Germany,Solar,Net maximum electrical capacity,Megawatt,42293,8
2017,Germany,Solar,Net maximum electrical capacity,Megawatt,42293,9
2017,Germany,Solar,Net maximum electrical capacity,Megawatt,42293,10
2017,Germany,Solar,Net maximum electrical capacity,Megawatt,42293,11
2017,Germany,Solar,Net maximum electrical capacity,Megawatt,42293,12
2017,Germany,Solar,Net maximum electrical capacity,Megawatt,42293,13
2017,Germany,Solid Biofuels,Net maximum electrical capacity,Megawatt,1601,0
2017,Estonia,Hydro,Net maximum electrical capacity,Megawatt,7.3,0
2017,Estonia,Wind,Net maximum electrical capacity,Megawatt,311.8,0
2017,Estonia,Solar,Net maximum electrical capacity,Megawatt,15,0
2017,Estonia,Solid Biofuels,Net maximum electrical capacity,Megawatt,165,0
2017,Ireland,Hydro,Net maximum electrical capacity,Megawatt,529,0
2017,Ireland,Wind,Net maximum electrical capacity,Megawatt,3319.15,0
2017,Ireland,Solar,Net maximum electrical capacity,Megawatt,16.81,0
2017,Ireland,Solid Biofuels,Net maximum electrical capacity,Megawatt,5.45,0
2017,Greece,Hydro,Net maximum electrical capacity,Megawatt,3392,0
2017,Greece,Wind,Net maximum electrical capacity,Megawatt,2624,0
2017,Greece,Solar,Net maximum electrical capacity,Megawatt,2605.53,0
2017,Greece,Solid Biofuels,Net maximum electrical capacity,Megawatt,2.56,0
2017,Spain,Hydro,Net maximum electrical capacity,Megawatt,20079,0
2017,Spain,Hydro,Net maximum electrical capacity,Megawatt,20079,1
2017,Spain,Hydro,Net maximum electrical capacity,Megawatt,20079,2
2017,Spain,Hydro,Net maximum electrical capacity,Megawatt,20079,3
2017,Spain,Hydro,Net maximum electrical capacity,Megawatt,20079,4
2017,Spain,Hydro,Net maximum electrical capacity,Megawatt,20079,5
2017,Spain,Wind,Net maximum electrical capacity,Megawatt,23124.48,0
2017,Spain,Wind,Net maximum electrical capacity,Megawatt,23124.48,1
2017,Spain,Wind,Net maximum electrical capacity,Megawatt,23124.48,2
2017,Spain,Wind,Net maximum electrical capacity,Megawatt,23124.48,3
2017,Spain,Wind,Net maximum electrical capacity,Megawatt,23124.48,4
2017,Spain,Wind,Net maximum electrical capacity,Megawatt,23124.48,5
2017,Spain,Wind,Net maximum electrical capacity,Megawatt,23124.48,6
2017,Spain,Solar,Net maximum electrical capacity,Megawatt,7027.06,0
2017,Spain,Solar,Net maximum electrical capacity,Megawatt,7027.06,1
2017,Spain,Solid Biofuels,Net maximum electrical capacity,Megawatt,672.44,0
2017,France,Hydro,Net maximum electrical capacity,Megawatt,25706.94,0
2017,France,Hydro,Net maximum electrical capacity,Megawatt,25706.94,1
2017,France,Hydro,Net maximum electrical capacity,Megawatt,25706.94,2
2017,France,Hydro,Net maximum electrical capacity,Megawatt,25706.94,3
2017,France,Hydro,Net maximum electrical capacity,Megawatt,25706.94,4
2017,France,Hydro,Net maximum electrical capacity,Megawatt,25706.94,5
2017,France,Hydro,Net maximum electrical capacity,Megawatt,25706.94,6
2017,France,Hydro,Net maximum electrical capacity,Megawatt,25706.94,7
2017,France,Wind,Net maximum electrical capacity,Megawatt,13499.36,0
2017,France,Wind,Net maximum electrical capacity,Megawatt,13499.36,1
2017,France,Wind,Net maximum electrical capacity,Megawatt,13499.36,2
2017,France,Wind,Net maximum electrical capacity,Megawatt,13499.36,3
2017,France,Solar,Net maximum electrical capacity,Megawatt,8610.44,0
2017,France,Solar,Net maximum electrical capacity,Megawatt,8610.44,1
2017,France,Solid Biofuels,Net maximum electrical capacity,Megawatt,623.04,0
2017,Croatia,Hydro,Net maximum electrical capacity,Megawatt,2193,0
2017,Croatia,Wind,Net maximum electrical capacity,Megawatt,576.1,0
2017,Croatia,Solar,Net maximum electrical capacity,Megawatt,60,0
2017,Croatia,Solid Biofuels,Net maximum electrical capacity,Megawatt,42,0
2017,Italy,Hydro,Net maximum electrical capacity,Megawatt,22426.02,0
2017,Italy,Hydro,Net maximum electrical capacity,Megawatt,22426.02,1
2017,Italy,Hydro,Net maximum electrical capacity,Megawatt,22426.02,2
2017,Italy,Hydro,Net maximum electrical capacity,Megawatt,22426.02,3
2017,Italy,Hydro,Net maximum electrical capacity,Megawatt,22426.02,4
2017,Italy,Hydro,Net maximum electrical capacity,Megawatt,22426.02,5
2017,Italy,Hydro,Net maximum electrical capacity,Megawatt,22426.02,6
2017,Italy,Wind,Net maximum electrical capacity,Megawatt,9736.58,0
2017,Italy,Wind,Net maximum electrical capacity,Megawatt,9736.58,1
2017,Italy,Wind,Net maximum electrical capacity,Megawatt,9736.58,2
2017,Italy,Solar,Net maximum electrical capacity,Megawatt,19682.29,0
2017,Italy,Solar,Net maximum electrical capacity,Megawatt,19682.29,1
2017,Italy,Solar,Net maximum electrical capacity,Megawatt,19682.29,2
2017,Italy,Solar,Net maximum electrical capacity,Megawatt,19682.29,3
2017,Italy,Solar,Net maximum electrical capacity,Megawatt,19682.29,4
2017,Italy,Solar,Net maximum electrical capacity,Megawatt,19682.29,5
2017,Italy,Solid Biofuels,Net maximum electrical capacity,Megawatt,684.11,0
2017,Cyprus,Hydro,Net maximum electrical capacity,Megawatt,0,0
2017,Cyprus,Wind,Net maximum electrical capacity,Megawatt,157.73,0
2017,Cyprus,Solar,Net maximum electrical capacity,Megawatt,110.05,0
2017,Cyprus,Solid Biofuels,Net maximum electrical capacity,Megawatt,0,0
2017,Latvia,Hydro,Net maximum electrical capacity,Megawatt,1564.32,0
2017,Latvia,Wind,Net maximum electrical capacity,Megawatt,77.11,0
2017,Latvia,Solar,Net maximum electrical capacity,Megawatt,0.69,0
2017,Latvia,Solid Biofuels,Net maximum electrical capacity,Megawatt,93.74,0
2017,Lithuania,Hydro,Net maximum electrical capacity,Megawatt,877,0
2017,Lithuania,Wind,Net maximum electrical capacity,Megawatt,518,0
2017,Lithuania,Solar,Net maximum electrical capacity,Megawatt,73.75,0
2017,Lithuania,Solid Biofuels,Net maximum electrical capacity,Megawatt,45,0
2017,Luxembourg,Hydro,Net maximum electrical capacity,Megawatt,1330.55,0
2017,Luxembourg,Wind,Net maximum electrical capacity,Megawatt,119.69,0
2017,Luxembourg,Solar,Net maximum electrical capacity,Megawatt,128.1,0
2017,Luxembourg,Solid Biofuels,Net maximum electrical capacity,Megawatt,14.82,0
2017,Hungary,Hydro,Net maximum electrical capacity,Megawatt,57,0
2017,Hungary,Wind,Net maximum electrical capacity,Megawatt,329,0
2017,Hungary,Solar,Net maximum electrical capacity,Megawatt,344,0
